,station_nm,dec_lat_va,dec_long_va
9944212,10N.02E.11.244 WEST BLUFF NO. 1,35.11000556,-106.6946222
10004638,10N.04E.09.214 MATHESON MIDDLE SCHOOL,35.114775,-106.5218222
10031506,Sh:K-045,35.11620137,-89.9336997
10038327,10N.03E.05.341 GARFIELD PARK,35.1179861,-106.6512722
10068735,10N.05E.01.223 SIERRA VISTA,35.1228083,-106.3534306
10072928,Sh:K-066,35.12342345,-89.9311996
10079862,Sh:P-076,35.1264789,-89.9923122
10097522,08N-11W-32 BBA 1 GRACEMONT,35.1300583,-98.3864389
10100157,Hm:O-019,35.1306672,-85.0827148
10113270,032S024E21F001M,35.1310833,-119.40325
10114167,Sh:R-031,35.13620096,-89.7189719
10123183,Sh:R-030,35.1364787,-89.7192497
10130846,11N.03E.31.21311A  MONTANO-6 973-978' SCREEN,35.14363889,-106.6658056
10155650,11N.03E.31.111C MEBS,35.14494167,-106.6753083
10162456,11N.03E.111A MERS,35.14505,-106.6758806
10166906,T11N.02E.36.222A MEDWS,35.14478889,-106.6744944
10171218,T11N.R02E.25.444A MEBS-T2,35.14606944,-106.6744389
10176314,T11N.R02E.25.444E MERS-T2,35.1461,-106.6749139
10178096,T11N.R02E.25.444E MERM-T2,35.1461,-106.6749167
10180186,T11N.R03E.30.333A MEDWS-T2,35.1460083,-106.6738083
10184376,Ar:N-001,35.1467573,-90.1578715
10185787,T11N.R02E.25.434A MWBS,35.1470611,-106.6802583
10190155,T11N.R02E.25.434C MWRS,35.1461472,-106.6782861
10194523,T11N.R02E.25.443A MWRS-T2,35.1476833,-106.6767944
10198679,11N.02E.36.222C MWDES,35.14803056,-106.6824222
10200860,11N.05E.25.414 PINON RIDGE,35.14829167,-106.3499306
10204872,11N.02E.36.222A MWDWS,35.1480833,-106.6825306
10209580,T11N.R02.25.432A MWBS-T2,35.1486222,-106.6786833
10215814,10N.02E.25.431C MWDES-T2,35.14915,-106.6814222
10217883,Sh:P-099,35.149534,-89.98731189
10228878,T11N.R02E.25.431A MWDWS-T2,35.1492083,-106.6815111
10233016,Sh:Q-001,35.1500833,-89.8061111
10250668,11N.03E.25.322 SISTER CITIES 1,35.15256667,-106.5794917
10270840,Sh:O-170,35.15286748,-90.030924
10283137,11N.03E.26.243 SIERRA VISTA,35.15273889,-106.6965194
10311940,Sh:O-212,35.15397849,-90.0184237
10318601,CRK-  74,35.1551314,-81.4425872
10322812,CRK-  67,35.1576312,-81.4500876
10323886,08N-22E-16 DCDB 1       Well 6,35.1606529,-94.9869005
10324594,11N.06E.19.3212 FIRE STATION,35.1627083,-106.3431167
10325578,11N.06E.19.311 SANDIA PARK 1,35.16300556,-106.3491667
10328415,11N.05E.24.231 SANDIA PARK 2 (OLD CREST ROAD),35.1651861,-106.357425
10332623,05 144-10.70X05.71 (2) [OW-3A (Shallow)],35.16640267,-110.9404179
10339279,08N-26E-14 ACC 1,35.16731898,-94.5291093
10342106,08N-02W-18 BDD 3 NLF TS5,35.16784547,-97.4505882
10342902,013N003E35J001S,35.17194444,-116.6263889
10356630,"MO-244 PINEHURST 6A NR PINEHURST,NC BLACK CREEK",35.1722222,-79.4744444
10358055,05 145-05.92x05.31 [OW-1],35.17279,-111.1056994
10364616,T11N.R3E.17.113A PDN.WS,35.18055556,-106.6611111
10366701,T11N.R3E.17.132C PDN.WDES,35.1813361,-106.6548
10368136,T11N.R3E.17.132A PDN.WDWS,35.18134444,-106.6548778
10370970,T11N.R3E.17.233A PDN.EDWS,35.18166667,-106.6483333
10372404,T11N.R3E.17.144A PDN.EBS,35.1817861,-106.6503611
10375272,T11N.R3E.17.141C PDN.ERS,35.1818861,-106.6511583
10378142,T11.R3E.17.132D  PDN.WBS,35.1815611,-106.6535833
10381012,T11N.R3E.17.233C. PDN.EDEM,35.18187778,-106.6475806
10382446,T11N.R3E.17.141A PDN.WRS,35.18160278,-106.6529361
10385316,T11N.R3E.17.142A PDN.EBS-T2,35.18286667,-106.6497389
10388589,T11N.R3E.17.141E PDN.ERS-T2,35.18278056,-106.6509333
10390771,T11N.R3E.17.123C PDN.WRS-T2,35.1827722,-106.6525972
10392953,T11N.R3E.17.123A PDN.WBS-T2,35.18271667,-106.6531917
10395135,T11N.R3E.17.114C PDN.WDES-T2,35.18261667,-106.6542889
10396226,T11N.R3E.17.114A PDN.WDWS-T2,35.182625,-106.6544028
10398408,T11N.R3E.17.231B PDN.EDES-T2,35.18325,-106.647825
10400590,T11N.R3E.17.231A PDN.EDWS-T2,35.18325556,-106.6480278
10401681,Sh:P-085,35.18370004,-89.8778645
10408349,SH:P-152 HOLLYWOOD DUMP,35.1839778,-89.9742558
10416093,013N003E26N001S,35.1860611,-116.6411833
10420668,SH:Q-094,35.18652778,-89.8568056
10422573,Sh:P-151,35.1870333,-89.9753669
10430311,11N.04E.18.222 NOR ESTE,35.1866083,-106.5532111
10459393,Hm:O-031,35.18738889,-85.0475
10463882,"CE-028 NC-191 AT MARBLE, NC REGOLITH",35.18805556,-83.91388889
10471201,"CE-029 NC-192 AT MARBLE, NC REGOLITH",35.18916667,-83.91388889
10484035,08N-25E-04 CDC 1        Panama GW Well,35.1895414,-94.6777242
10487550,"MO-246 PINEWILD 1 NR PINEHURST,NC BLACK CREEK",35.19055556,-79.50388889
10492516,Sh:Q-059,35.19064435,-89.8584195
10497253,013N003E26K002S,35.1907083,-116.6317528
10510544,"MO-248 PINEHURST 5A AT PINEHURST,NC BLACK CREEK",35.192,-79.46475
10515518,"MO-245 PINEHURST 2 AT PINEHURST, NC BLACK CREEK",35.19277778,-79.4802778
10516957,Hm:N-051,35.1961811,-85.20745709
10526796,T11N.R03E.08.242a (projected) aebs-t2,35.1998333,-106.6386389
10529733,T11N.R03E.09.131a (projected) aedes-t2,35.200025,-106.6378806
10530701,T11N.R03E.09.131b (projected) aedws-t2,35.20011944,-106.6381361
10531669,T11N.R03E.08.242d (projected) aers-t2,35.2,-106.6388889
10533627,11N.03E.07.141 HUNTERS RIDGE NO. 1,35.20005278,-106.6690056
10594729,T11N.R03E.08.223a (projected) awrs-t2,35.20095,-106.6416
10596697,T11N.R03E.09.113d (projected) aebs-t1,35.2012222,-106.6376389
10599634,T11N.R03E.08.223c (projected) awbs-t2,35.20116944,-106.6423167
10602586,T11N.R03E.09.113a (projected) aedes-t1,35.20125278,-106.6366278
10603554,T11N.R03E.09.113c (projected) aedws-t1,35.20136667,-106.6367583
10604522,T11N.R03E.09.113g (projected) aers-t1,35.20125,-106.6378889
10607459,T11N.R03E.08.212a (projected) awdes-t2,35.2015,-106.6434444
10608443,T11N.R03E.08.212d (projected) awdws-t2,35.2016611,-106.6439306
10609428,T11N.R03E.08.222b (projected) awrs-t1,35.20223889,-106.6409111
10611396,T11N.R03E.08.221a (projected) awbs-t1,35.20255556,-106.6417778
10614348,T11N.R03E.08.221d (projected) awdes-t1,35.20291667,-106.6424722
10615332,T11N.R03E.05.443a (projected) awdws-t1,35.2029611,-106.6431639
10616317,05 145-02.25X03.18 [OW-2B],35.20390096,-111.0398646
10622972,"MO-250 PINEHURST WELL 22 AT PINEHURST,NC BLACK CR",35.205,-79.4622222
10624405,013N003E23F001S,35.20719927,-116.635307
10628979,Hm:N-057,35.2134027,-85.2210689
10633245,Hm:N-059,35.21368098,-85.1835677
10639888,031S024E20F001M,35.21766667,-119.4206944
10644048,013N003E14K001S,35.21775454,-116.630029
10646157,09N-13W-28 DDD 1        Alfalfa GW Well,35.21886667,-98.5709806
10661019,Sh:P-001,35.22231038,-89.9003647
10673303,07N13W21BAD1 at Greenbri,35.23175,-92.3898611
10678108,12N.04E.29.433 SANDIA SITE,35.2325504,-106.5422482
10702921,Hm:O-015,35.241544,-85.00995119
10720888,Sh:O-001,35.24369894,-90.0128674
10733177,Sh:P-113,35.2442544,-89.956477
10738535,09N-12W-17 DDD 1,35.24783467,-98.4853374
10738998,013N003E04C003S,35.253575,-116.6710194
10743573,12N.02E.24.144 LINCOLN MIDDLE SCHOOL,35.25423056,-106.6851389
10772445,09N-25W-17 BCC NFRR 01,35.25596667,-99.8748417
10773082,013N003E04B003S,35.25526389,-116.6679833
10777657,013N003E04D003S,35.25621944,-116.6748139
10782232,014N003E32K006S,35.2608611,-116.6832722
10786333,"MO-247 SEVEN LAKES 1 NR WEST END,NC BLACK CREEK",35.26916667,-79.5769444
10787689, 05 131-10.61X15.52 [BS-09],35.27493889,-110.9377417
10788443,09N-03W-11 BAB 1 Norman GW,35.27574167,-97.4887611
10789241, 05 131-09.96X15.44 [BS-17],35.2764222,-110.9260167
10789995, 05 131-11.01X15.06 [BS-10],35.28155,-110.9448528
10790749,TR-066 NC-147 PISGAH FOREST ALLUVIUM,35.2858333,-82.7280556
10805157,014N003E24Q001S,35.28821667,-116.6112139
10833921,09N-03W-04 BBA 1 Indian Hills,35.28959167,-97.5268444
10834723,09N-13W-05 ABA 3,35.2905833,-98.5935028
10835057,09N-13W-05 ABA 2,35.29058056,-98.593675
10835391,09N-13W-05 ABA 0,35.2905611,-98.5939528
10835552,"10N-12W-32 DDD 1, CORE 2 GW Well",35.2908,-98.4838917
10838131,05 131-12.35X14.36 [BS-06],35.291575,-110.9685861
10838885,014N003E23G001S,35.29441667,-116.6302833
10844846,Sh:W-003,35.2970306,-89.6623023
10846232,014N003E23B001S,35.2998111,-116.6290139
10863641,"TR-065 NC-144 AT BLANTYRE, NC REGOLITH",35.30277778,-82.6283333
10879403,014N003E14P002S,35.3021333,-116.6344278
10885364,014N004E18N002S,35.30263889,-116.6057944
10891325,10N-12E-24 CCC 1,35.30482037,-96.0344456
10891758,13N.04E.31.343 BERNALILLO SITE,35.3054972,-106.559925
10908719,014N003E13M002S,35.3080222,-116.6208806
10926602,11N-19E-35 BBB 1        Porum GW Well,35.39037508,-95.2741343
10928977,"WA-154 NC-148 NR GRANTHAM, NC SURFICIAL",35.3097222,-78.2727778
10945334,Sh:V-212 02MW17UC,35.32119714,-89.864252
10947213,Sh:V-222 02MW17UA,35.3214749,-89.864252
10949092,LN-105 NC-223 GRAINGERS RS SURFICIAL,35.3272222,-77.4780556
10952549,10N-20E-13 DDD 1        Stigler GW Well,35.33509674,-95.1338501
10956069,"GS-289 PASOUR MTN RS REGOLITH WELL, PM-25",35.33680556,-81.2620694
10966705,Sh:U-100 Well WL-1L,35.3450855,-89.87619669
10978024,Sh:U-001,35.35369648,-89.9517542
10979634,Sh:U-002,35.35369648,-89.9525876
10981238,10N-19W-10 BBB 1        Burns Flat GW Well,35.36366175,-99.2056408
10985936,Fa:R-001,35.37425086,-89.55091
10987538,Fa:R-002,35.37425086,-89.5506322
10994277,HW-047 NC-40 CHAMPION WELL NR CRUSO REGOLITH,35.38777778,-82.8122222
11019404,09N07E21BBB1 near Heafer,35.3947833,-90.3585139
11026116,11N-27E-21 CDD 1        Moffett GW Well,35.40536864,-94.4513266
11029399,11N-13W-21 DDD 1        Eakly GW Well,35.4068611,-98.5711556
11041878,11N-03W-23 BCD 1        OKC GW Well on SE 51ST,35.41367289,-97.4925374
11045862,Cf:G-028  AEDC-177,35.42091157,-86.0213743
11053537,"SW-036 NC-219 AT BRYSON CITY, NC BEDROCK",35.4886111,-83.45638889
11056882,11N-02E-14 DDA 1 MCLOUD GW,35.42305556,-97.0558333
11057941,11N-03W-01 CDD 1        OKC GW Well on SE 15TH,35.45145008,-97.4703151
11061229,10N02E34BBB1 near Fisher,35.45716667,-90.8753611
11066986,12N-11W-36 CCA 1 HINTON,35.46731944,-98.3211167
11069565,15N.16E.28.414 SHERIDAN,35.4969722,-105.2453889
11074622,12N-01E-21 CBB 1,35.49922987,-97.2119754
11074980,12N-01E-22 BCC 2 Harrah North,35.50055556,-97.1944444
11075137,"GR-115 L20 NEAR LIZZIE, NC SURFICIAL",35.50777778,-77.5666667
11075712,028S021E08A001M,35.51363056,-119.7283222
11085684,12N-05W-18 ADA 1        Yukon GW Well,35.51866557,-97.7605999
11090604,IR-130 LANGTREE RS MW-2S NR MT MOURNE REGOLITH,35.52638889,-80.8783333
11099258,IR-131 LANGTREE RS MW-2I TRANSITION ZONE,35.52666667,-80.8783333
11116566,15N.16E.16.1444 ROMEROVILLE,35.52693889,-105.2467
11121623,12N-11W-01 BDD 1 Bridgeport 1,35.53627778,-98.3208056
11122882,"PI-532 NC-160 NR SIMPSON, NC SURFICIAL",35.5383333,-77.26138889
11140355,027S027E32A001M,35.54152778,-119.0850833
11144162,Ha:H-007,35.54213889,-89.1989444
11152042,13N-23E-34 BCB 1 Roubidoux9,35.56146944,-94.8596472
11152739,15N.08E.1.123A  JAIL WELL DEEP PIEZO.,35.5633333,-106.0475
11170640,"WK-433 NC HWY 42 NEAR WILLOW SPRING, NC REGOLITH",35.5858333,-78.6780556
11174376,13N-24E-10 CBB 1 Roubidoux5,35.58681944,-94.8067
11175585,13N-07W-19 ADCC 2,35.5883333,-97.9805556
11175829,13N-07W-19 BC 2,35.5894861,-97.9928417
11176130,13N-07W-20 ADB 1,35.59044444,-97.961325
11176326,13N-01E-22 ADD 1,35.5875614,-97.177809
11176358,13N-07W-19 AADD 1,35.59205,-97.9771806
11176554,027S011E04PU05M,35.60139444,-120.793825
11177112,11N02E11BDC1 near Weiner,35.60152778,-90.8519444
11180884,027S011E04PU02M,35.60500556,-120.7967806
11181445,T16N.R08E.2.343A NMOSE COUNTY WELL-DEEP PIEZ,35.64,-106.0691667
11198008,16N.09E.04.334A NMOSE FAIRGROUNDS DEEP PIEZOMETER,35.64027778,-105.9963889
11213718,HY-194 AT POCOSIN LAKES NWR SURFICIAL,35.6407583,-76.49165278
11216116,"WK-435 PARRISH WOMBLE PK HOLLY SPRINGS, NC BEDROCK",35.6425,-78.8258333
11217982,Ld:F-004,35.64380556,-89.8259444
11235278,Sv:E-002,35.65620264,-83.58211068
11251909,17N.09E.35.1314A  SANTA FE 1  DEEP PIEZO.,35.66254398,-105.9630679
11281438,026S021E07J001M,35.6801611,-119.7474306
11292301,17N.05E.24.344 DOME ROAD WELL,35.68143055,-106.3666908
11301693,RO-149 NC-193 PIEDMONT RS 1 NR BARBER REGOLITH,35.6827833,-80.6070472
11314486,14N-14W-17 CBD 1        Thomas GW Well,35.6867163,-98.7186918
11319230,HY-193 AT POCOSIN LAKES NWR SURFICIAL,35.69034444,-76.5283
11321629,"MC-107 NEAR PLEASANT GARDENS RS, NC REGOLITH",35.6926111,-82.0729444
11332023,WK-436 CROWDER PARK NR HOLLY SPRINGS NC REGOLITH,35.69555556,-78.7669444
11335737,Ld:G-012,35.69952286,-89.64535579
11339286,WS-144 AT POCOSIN LAKES NWR SURFICIAL,35.7027222,-76.4546944
11341683,Md:N-001,35.70645754,-88.633943
11342430,TY-156 AT POCOSIN LAKES NWR SURFICIAL,35.70755,-76.3913333
11344189,T17N.R08E.15.233A  LAS CAMPANAS DEEP PIEZO.,35.70777778,-106.0802778
11364874,"BK-126 GLEN ALPINE RS NEAR MORGANTON, NC BEDROCK",35.7172222,-81.7255556
11379797,"WK-332 RALEIGH RS WC-2S NR RALEIGH, NC REGOLITH",35.7208333,-78.5005556
11386701,"WK-333 RALEIGH RS WC-2I NR RALEIGH, NC TRAN ZONE",35.7211111,-78.5005556
11394875,T17N.R09E.11.124A  ARCHERY RANGE DEEP PIEZO.,35.7225,-105.9602778
11415958,WJ-05-17-203,35.7236535,-100.9345927
11418547,Ld:J-005,35.7325772,-89.4547956
11421313,WK-283 LAKE WHEELER RS MW-2D BEDROCK WELL,35.73305556,-78.6755556
11423285,WK-284 LAKE WHEELER RD RS MW-3S REGOLITH,35.73444444,-78.6752778
11425423,15N-10W-32 BAC 1        Greenfield GW Well,35.73640278,-98.2915917
11429223,"WS-100 NC-158 NR HOKE, NC SURFICIAL",35.73888889,-76.77527778
11443067,15N-06E-29 AAA 1        Stroud GW Well,35.75284599,-96.6808515
11447806,15N-02W-22 CCB 1        Waterloo GW Well,35.7569967,-97.4064278
11451531,15N-24W-19 DDA 1        Roll GW Well,35.75754675,-99.7851107
11457005,Ld:L-002,35.76452778,-89.7665833
11460160,CW-350 OXFORD RS NR CLAREMONT TRANSITION ZONE,35.77105,-81.1473472
11470722,WK-427 ROCKY BRANCH RS RB-1 AT RALEIGH NC REGOLITH,35.78027778,-78.6686111
11474674,T18N.R08E.17.111A  BUCKMAN WELL DEEP PIEZO.,35.79194444,-106.1222222
11497354,"WK-426 FARMWELL RD NEAR RALEIGH, NC BEDROCK",35.79666667,-78.5330556
11499325,"WK-429 WENDELL MS NEAR WENDELL, NC BEDROCK",35.805,-78.3947222
11501269,16N-24E-34 DDB 1 Boone10,35.81449444,-94.7402139
11502477,"CH-252 NEW HOPE CHURCH RD CARY, NC BEDROCK",35.81527778,-78.9255556
11504421,14N02E27AAA1 near Cash,35.82102778,-90.8568056
11509877,19N.07E.36.3113 SF-2B,35.83335929,-106.1583583
11529783,CD-101 GRANITE FALLS RS TRANSITION ZONE WELL,35.84197778,-81.4090667
11534771,CD-102 GRANITE FALLS RS BEDROCK WELL,35.8420833,-81.4090833
11539759,19N.09E.28.121 CUYAMUNGUE DEEP PIEZOMETER,35.85555556,-105.9941667
11552730,16N-24W-15 DDA 1 Crawford,35.8592361,-99.7303806
11553514,Ld:S-002,35.881,-89.5848056
11556780,A-29-03 20CBA1 [PINYON PLAIN MINE PERCHED GW WELL],35.88154444,-112.0968139
11559424,"DV-025 NC-142 NR MOCKSVILLE, NC REGOLITH",35.89981944,-80.5547806
11575171,"WK-432 PULLEY TOWN RD NR ROLESVILLE, NC BEDROCK",35.9158333,-78.3908333
11577064,17N-08E-30 CBB 1 Creek 30 GW,35.91916667,-96.5119444
11590720,"OR-069 NC-126 AT CHAPEL HILL, NC REGOLITH",35.9086111,-79.0580556
11616195,"WK-421 BYRUM WOODS, RALEIGH, NC BEDROCK",35.9297222,-78.6869444
11616538,17N-23E-22 CDA 1 Roubidoux4,35.93343889,-94.8431111
11617773,"WK-368 BAY LEAF FS, RALEIGH, NC BEDROCK",35.943,-78.684
11623754,"WK-381 NORWOOD OAKS, RALEIGH, NC BEDROCK",35.9439083,-78.6813556
11624097,"WK-394 NORWOOD OAKS, RALEIGH, NC BEDROCK",35.9446333,-78.683475
11624517,"WK-431 FOREST RIDGE PARK WAKE FOREST, NC BEDROCK",35.94916667,-78.57388889
11626446,"WK-375 NORWOOD OAKS, RALEIGH, NC BEDROCK",35.94972778,-78.6871611
11627578,"WK-422 NR RALEIGH, NC BEDROCK",35.9547222,-78.6777778
11627774,17N-24E-08 DCB 1 Boone9,35.9612583,-94.7695778
11629010,17N-07W-11 DBA 1,35.96392948,-97.9133885
11629794,Wm:M-008,35.96367405,-86.8925015
11632560,17N-16W-02 ACB 1        Taloga GW Well,35.98059878,-98.8745377
11634180,022S027E30D002M,35.99291667,-119.1065
11636534,"OR-691 DUKE FOREST RS DF-1I NR EUBANKS, NC TR ZN",35.99569167,-79.0260472
11640660,HS:H-001,36.00561629,-87.9591985
11650676,18N-16W-26 CBA 1 Taloga,36.0060472,-98.8820222
11651162,04 075-00.61X16.21 [BMOB-5],36.014168,-110.51208
11658521,18N-20W-20 CBC 1 Camargo,36.01950556,-99.3640139
11659007,18N-12W-20 CAB 1,36.01976186,-98.5070243
11659552,18N-04E-17 DDB 1 CIMARRON2,36.03341667,-96.8953333
11660067,Cardwell Alluvial Aquifer,36.049,-90.2922778
11666357,18N-13W-12 BAA 1,36.05660556,-98.5398389
11666472,18N-05E-03 DDA 1 Cimarron3,36.06092778,-96.750675
11666953,212  S22 E61 04BCB 1 (M Fitz),36.06608374,-115.171942
11676863,"WK-430 NC HWY 50 NEAR NEW LIGHT, NC BEDROCK",36.06444444,-78.6955556
11678834,Steele,36.07352778,-89.8135556
11678945,18N-22E-04 AAD 1 Boone7,36.0736222,-94.9586556
11680183,DI:F-019,36.07478274,-87.3933456
11684678,19N-05E-32 CDA 1 CIMARRON1,36.0746111,-96.7941667
11685194,AV-074 NC-220 LINVILLE RS BEDROCK,36.08194444,-81.88388889
11689391,Pm:C-001,36.08913889,-85.72388889
11707739,UA WREC 6,36.09352778,-94.1826667
11710172,MG:F-005,36.09535377,-84.5752167
11724784,Hs:L-008,36.09802778,-87.5895
11726685,19N-05E-14 ABDD 1       Observation Well No. 1,36.12728464,-96.7364175
11727579,Dv:L-010,36.1431128,-86.736387
11732083,Ch:D-002,36.15144676,-87.11722729
11732529,GU-659 AT OAK RIDGE REGOLITH,36.16977778,-79.9982778
11738034,20N-20E-26 ADD 1 Boone11,36.18459444,-95.1383667
11738215,20N-22E-24 CCC 1 Roubidoux6,36.19068056,-94.9216528
11739424,Caruthersville,36.19588889,-89.6613056
11745707,20N-16W-20 BDD 1,36.19656944,-98.9314528
11746237,243  024N001E09 01S     Eagle Borax ET Well,36.1960624,-116.8686622
11746689,HP-02-55-402,36.202531,-102.2410146
11747420,04 074-08.95X02.95 [BMOB-6],36.20777575,-110.4106903
11754779,212  S20 E61 13ABDB1    CNLV Diana Terrace,36.2158034,-115.1052794
11764204,243  024N002E04 01S     S-Badwater Deep Well,36.21439658,-116.7756048
11765754,20N-19W-13 ABB 1        Mutual GW Well,36.2158735,-99.1778801
11769398,YD-200 NC-221 NCDENR EAST BEND RS BEDROCK,36.21888889,-80.4922222
11774408,20N-22E-07 DDA 1 Boone5,36.22135556,-94.9947222
11775658,020S018E06D001M,36.22630556,-120.0651667
11780311,243  025N002E32 03S     S-Playa Shallow Well,36.22772965,-116.7858832
11781091,243  025N002E32 01S     S-Playa Deep Well,36.22772964,-116.786161
11781872,212  S20 E62 05CAAA1    CNLV Wilshire,36.23330368,-115.0700015
11791406,212  S20 E60 02CCBB1    USGS-PZD,36.236078,-115.241394
11807699,20N-24E-04 DCA 1        Kansas GW Well,36.23536148,-94.7538369
11812163,BE-080 NC-154 ROXOBEL RS SURFICIAL,36.23916667,-77.1869444
11820521,20N-09W-04 AAA 1        Ames GW Well,36.2450352,-98.1581216
11824249,212  S19 E61 32CC  1    CNLV Allen & Lone Mountain,36.24857874,-115.1886157
11833784,21N-24W-33 BBB 1        Gage GW Well,36.25976197,-99.7834515
11839258,212  S19 E61 21DDB 1    CNLV Regional Park 1,36.281079,-115.159449
11847966,21N-10W-21 DDD 1,36.2753127,-98.2659034
11848427,"WT-100 TATER HILL RS ASU-1I TRANSITION NR BOONE,NC",36.27952778,-81.71763889
11849581,212  S19 E61 19BC  1    CNLV Deer Springs,36.28441149,-115.2047278
11859176,243  025N001E08 01S     Pickleweed ET Well,36.2866168,-116.8875529
11860075,21N-22W-23 BBB 1        Sharon GW Well,36.29031748,-99.5331678
11871395,Ct:H-001,36.29399796,-82.2245771
11876781,21N-22W-15 CAD Woodward 15,36.29427778,-99.5425556
11881270,HP-02-47-401,36.2972515,-102.2351791
11882001,"PK-141 NC-195 NR ELIZABETH CITY, NC SURFICIAL",36.3083333,-76.27527778
11894093,018S016E33A001M,36.32655556,-120.2299167
11898076,21N-22E-05 BBC 1 Boone8,36.33432778,-94.9879111
11899314,20N32W31CAD1,36.36527778,-94.43
11902077,230  S18 E50 23DAB 1    B-Spring South Well,36.37051207,-116.3053172
11902615,RK-239 UPPER PIEDMONT RS MW-S3S,36.37527778,-79.6855556
11908386,HP-01-40-904,36.3753066,-103.0227079
11909117,230  S18 E50 23ADD 1    B-Spring North Well,36.37412315,-116.3039283
11909654,230  S18 E51 07DB  2    Spring Meadows,36.39940096,-116.2717054
11914495,230  S18 E50 12CBC 1    Ash Forest Well,36.40051159,-116.3189294
11914741,230  S18 E51 07BDB 1    Point of Rocks South(AM-7),36.405625,-116.2777972
11922975,230  S18 E50 10BCB 1    Lower Crystal Well,36.40578914,-116.3361523
11923696,230  S18 E50 04DDA 1    SW Drainage South Well,36.41384459,-116.338097
11924095,"PS-093 NEAR ROXBORO, NC GRANITE",36.41473056,-78.9408444
11924104,"PS-101 NEAR ROXBORO, NC GRANITE",36.41502778,-78.9413667
11924228,"PS-100 NEAR ROXBORO, NC GRANITE",36.4156083,-78.9411111
11924347,"PS-105 NEAR ROXBORO, NC GRANITE",36.41571389,-78.9415167
11924509,"PS-099 NEAR ROXBORO, NC GRANITE",36.41599444,-78.9405361
11924670,"PS-094 NEAR ROXBORO, NC GRANITE",36.41610556,-78.941775
11924789,"PS-097 NEAR ROXBORO, NC GRANITE",36.4167083,-78.9431694
11924908,Lk:G-045,36.41555556,-89.4696944
11927244,"PS-106 NEAR ROXBORO, NC GRANITE",36.41692778,-78.94045
11927406,"PS-107 NEAR ROXBORO, NC GRANITE",36.41680556,-78.9409444
11927557,"PS-103 NEAR ROXBORO, NC GRANITE",36.41781389,-78.93981389
11927719,"PS-104 NEAR ROXBORO, NC GRANITE",36.4179972,-78.9397583
11927906,"PS-102 NEAR ROXBORO, NC GRANITE",36.41794444,-78.94125
11928065,"PS-098 NEAR ROXBORO, NC GRANITE",36.41876389,-78.9410472
11928228,PS-096 NEAR ROXBORO GRANITE,36.42075278,-78.9408
11928334,230  S18 E50 04ADA 1    Carson Meadows Well,36.42078894,-116.3397639
11928788,230  S17 E50 36DDC 1    Devils Hole Well (AM-5),36.42467828,-116.2883732
11945994,230  S17 E50 33CCC 1    Spring Meadows Rd Well,36.42662206,-116.3558757
11946774,26S.36E.29.314412 J-4,32.01149444,-103.2919722
11949214,Gideon,36.4551111,-89.9230278
11949353,20N-23W-19 BDB 1,36.45739444,-99.3847
11949878,23N-09E-18 ABD 1 HOMINY GW ALLUVIUM,36.4731333,-96.3784833
11952027,017S007E01J001M,36.48078889,-121.1560194
11953399,017S007E01F002M,36.481275,-121.1627028
11955316,017S007E01F001M,36.48155,-121.1624778
11957233,230  S17 E50 10BBA 2    Rogers Spring ET1-D Well,36.4811772,-116.3353483
11958007,230  S17 E50 10CD  1    Rogers Spring ET2 Well,36.48176056,-116.332737
11958621,230  S17 E50 10CC  1    F-Meadows Well,36.48301048,-116.3393763
11959648,230  S17 E50 09DDA 1    Fairbanks Swamp Well,36.4838438,-116.3403208
11960050,23N-09E-10 AAD 1  MW20  Wynona GW Well,36.48368309,-96.3186245
11976158,016S007E35J001M,36.4933222,-121.1728778
